selling_price,year,km_driven,mileage,engine,max_power,make,model,transmission_type,seats_coupe,seats_family,seats_large,fuel_cng,fuel_diesel,fuel_electric,fuel_lpg,fuel_petrol,seller_dealer,seller_individual,seller_trustmark dealer
4.5,2015.0,31000,18.7,1199.0,88.7,Honda,Jazz 1.2 SV i VTEC,1,0,1,0,0,0,0,0,1,1,0,0
3.5,2016.0,37500,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,0,1,0
3.5,2013.0,84000,22.9,1248.0,74.0,Maruti,Swift VDI,1,0,1,0,0,1,0,0,0,0,1,0
7.35,2018.0,36000,24.3,1248.0,88.5,Maruti,Vitara Brezza ZDi,1,0,1,0,0,1,0,0,0,1,0,0
4.45,2012.0,60000,22.32,1582.0,126.32,Hyundai,Verna 1.6 SX CRDi (O),1,0,1,0,0,1,0,0,0,0,1,0
6.8,2016.0,52000,25.0,1493.0,113.42,Hyundai,Verna SX Diesel,1,0,1,0,0,1,0,0,0,1,0,0
3.25,2016.0,40000,20.51,998.0,67.04,Maruti,Wagon R VXI Optional,1,0,1,0,0,0,0,0,1,0,1,0
2.1,2011.0,56000,21.1,814.0,55.2,Hyundai,EON Magna Optional,1,0,1,0,0,0,0,0,1,1,0,0
2.85,2012.0,41000,18.3,1197.0,5.0,Toyota,Etios Liva G,1,0,1,0,0,0,0,0,1,1,0,0
6.0,2017.0,70000,22.54,1396.0,88.73,Hyundai,i20 2015-2017 Sportz 1.4 CRDi,1,0,1,0,0,1,0,0,0,0,1,0
9.0,2019.0,34000,19.6,1461.0,108.45,Renault,Duster 110PS Diesel RxZ,1,0,1,0,0,1,0,0,0,0,1,0
6.0,2014.0,60000,19.01,1461.0,108.45,Renault,Duster Adventure Edition,1,0,1,0,0,1,0,0,0,0,1,0
2.2,2015.0,90000,25.0,1405.0,69.0,Tata,Indica LX BSIII,1,0,1,0,0,1,0,0,0,0,1,0
2.9,2013.0,45000,13.2,1495.0,94.0,Hyundai,Accent GLX,1,0,1,0,0,0,0,0,1,1,0,0
4.65,2015.0,78000,25.2,1248.0,74.0,Maruti,Swift VDI BSIV,1,0,1,0,0,1,0,0,0,1,0,0
24.8,2020.0,60000,14.24,2755.0,174.5,Toyota,Fortuner 2016-2021 2.8 2WD MT BSIV,1,0,1,0,0,1,0,0,0,1,0,0
4.1,2015.0,70000,16.8,1395.0,138.03,Skoda,Octavia Active 1.4 TSI MT,1,0,1,0,0,0,0,0,1,0,1,0
8.1,2019.0,10000,28.4,1248.0,74.02,Maruti,Swift Dzire ZDI,1,0,1,0,0,1,0,0,0,0,1,0
2.0,2014.0,50000,21.1,814.0,55.2,Hyundai,EON D Lite Plus,1,0,1,0,0,0,0,0,1,0,1,0
3.5,2016.0,58000,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,0,1,0
31.0,2018.0,20000,15.73,1968.0,174.33,Audi,Q3 35 TDI Dynamic Edition,0,0,1,0,0,1,0,0,0,1,0,0
16.0,2015.0,290000,12.55,2982.0,168.5,Toyota,Fortuner 4x4 AT,0,0,1,0,0,1,0,0,0,0,1,0
8.75,2019.0,15000,21.56,1462.0,103.25,Maruti,Ciaz Delta BSIV,1,0,1,0,0,0,0,0,1,0,1,0
4.15,2019.0,23000,19.83,1198.0,67.0,Datsun,GO T Petrol,1,0,1,0,0,0,0,0,1,0,1,0
1.75,2011.0,100000,20.4,1248.0,91.7,Fiat,Linea Emotion (Diesel),1,0,1,0,0,1,0,0,0,0,1,0
2.5,2014.0,40000,22.74,796.0,47.3,Maruti,Alto 800 LXI,1,0,1,0,0,0,0,0,1,0,1,0
2.65,2012.0,35800,20.36,1197.0,78.9,Hyundai,i10 Sportz,1,0,1,0,0,0,0,0,1,1,0,0
2.35,2014.0,36000,20.0,1399.0,68.05,Ford,Figo Diesel EXI,1,0,1,0,0,1,0,0,0,1,0,0
7.85,2019.0,50000,26.1,1498.0,99.23,Ford,Aspire Titanium Plus Diesel BSIV,1,0,1,0,0,1,0,0,0,0,1,0
0.88,2008.0,70000,18.2,1061.0,64.0,Maruti,Zen Estilo 1.1 LX BSIII,1,0,1,0,0,0,0,0,1,0,1,0
1.75,2009.0,52000,19.81,1086.0,68.05,Hyundai,i10 Sportz 1.1L,1,0,1,0,0,0,0,0,1,1,0,0
12.5,2012.0,123105,11.5,2982.0,169.0,Toyota,Fortuner 4x2 4 Speed AT,0,0,1,0,0,1,0,0,0,1,0,0
2.95,2015.0,41000,18.5,1198.0,86.8,Honda,Brio 1.2 VX MT,1,0,1,0,0,0,0,0,1,1,0,0
8.5,2015.0,70000,16.0,1997.0,140.0,Mahindra,XUV500 W6 1.99 mHawk,1,0,1,0,0,1,0,0,0,0,1,0
4.2,2017.0,106000,24.4,1120.0,71.0,Hyundai,Xcent 1.1 CRDi Base,1,0,1,0,0,1,0,0,0,1,0,0
6.0,2018.0,25000,18.6,1197.0,81.86,Hyundai,i20 Petrol Spotz,1,0,1,0,0,0,0,0,1,1,0,0
5.1,2016.0,70000,18.49,1493.0,100.0,Mahindra,TUV 300 T8,1,0,1,0,0,1,0,0,0,0,1,0
13.5,2011.0,10948,14.84,2143.0,167.62,Mercedes-Benz,C-Class C 220 CDI BE Avantgarde,0,0,1,0,0,1,0,0,0,1,0,0
20.0,2015.0,40000,15.04,1991.0,183.0,Mercedes-Benz,CLA 200 CGI,0,0,1,0,0,0,0,0,1,0,1,0
4.5,2014.0,60000,23.59,1364.0,67.06,Toyota,Etios Liva GD,1,0,1,0,0,1,0,0,0,1,0,0
23.75,2013.0,39000,16.09,1995.0,184.0,BMW,X3 xDrive20d Advantage Edition,0,0,1,0,0,1,0,0,0,1,0,0
2.0,2008.0,60000,20.36,1197.0,78.9,Hyundai,i10 Sportz,1,0,1,0,0,0,0,0,1,0,1,0
1.5,2006.0,52000,16.6,1388.0,68.0,Ford,Fiesta 1.4 Duratec ZXI,1,0,1,0,0,0,0,0,1,1,0,0
3.8,2012.0,70000,17.01,1591.0,121.3,Hyundai,Verna 1.6 VTVT,1,0,1,0,0,0,0,0,1,0,1,0
15.0,2014.0,77000,12.55,2982.0,168.5,Toyota,Fortuner 4x4 MT,1,0,1,0,0,1,0,0,0,1,0,0
3.25,2016.0,48000,23.84,1199.0,84.0,Tata,Tiago 1.2 Revotron XE,1,0,1,0,0,0,0,0,1,1,0,0
4.5,2015.0,12000,19.1,1197.0,82.0,Hyundai,Xcent 1.2 Kappa S,1,0,1,0,0,0,0,0,1,0,1,0
3.5,2017.0,50000,23.1,998.0,67.04,Maruti,Celerio ZXI,1,0,1,0,0,0,0,0,1,0,1,0
6.8,2019.0,3400,20.14,1197.0,81.86,Hyundai,Xcent 1.2 VTVT SX,1,0,1,0,0,0,0,0,1,0,1,0
6.8,2016.0,52000,19.3,1248.0,73.9,Maruti,Swift Dzire Zdi BSIV,1,0,1,0,0,1,0,0,0,1,0,0
2.0,2010.0,120000,17.5,1298.0,85.8,Maruti,Swift Dzire LXi,1,0,1,0,0,0,0,0,1,0,1,0
5.0,2015.0,95945,15.63,1499.0,110.4,Ford,Ecosport 2015-2021 1.5 Ti VCT AT Titanium BSIV,0,0,1,0,0,0,0,0,1,0,1,0
3.5,2016.0,20673,18.9,998.0,67.1,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,1,0,0
3.0,2010.0,50000,17.8,1248.0,5.0,Maruti,Swift VDI BSIV,1,0,1,0,0,1,0,0,0,0,1,0
10.0,2015.0,80000,15.1,2179.0,140.0,Mahindra,XUV500 W8 4WD,1,0,1,0,0,1,0,0,0,1,0,0
1.95,2011.0,97000,20.3,1248.0,75.0,Fiat,Grande Punto Active (Diesel),1,0,1,0,0,1,0,0,0,1,0,0
5.3,2014.0,171000,25.1,1498.0,98.6,Honda,City i DTEC VX,1,0,1,0,0,1,0,0,0,0,1,0
5.1,2017.0,5000,18.16,1196.0,86.8,Ford,Aspire 1.2 Ti-VCT Trend,1,0,1,0,0,0,0,0,1,0,1,0
6.25,2019.0,10000,18.9,1197.0,81.86,Hyundai,Grand i10 1.2 Kappa Sportz AT,0,0,1,0,0,0,0,0,1,0,1,0
4.15,2015.0,52312,24.0,1120.0,70.0,Hyundai,Grand i10 CRDi Magna,1,0,1,0,0,1,0,0,0,1,0,0
3.25,2009.0,178000,12.05,2179.0,120.0,Mahindra,Scorpio 2009-2014 SLE 7S BSIII,1,0,1,0,0,1,0,0,0,0,1,0
2.89,2013.0,39569,28.4,1248.0,74.0,Maruti,Swift LDI,1,0,1,0,0,1,0,0,0,1,0,0
28.99,2011.0,65000,10.2,3628.0,308.0,Land,Rover Range Rover 3.6 TDV8 Vogue SE,0,0,1,0,0,1,0,0,0,1,0,0
8.0,2018.0,38000,24.3,1248.0,88.5,Maruti,Vitara Brezza ZDi Plus AMT,0,0,1,0,0,1,0,0,0,1,0,0
4.3,2013.0,113414,20.54,1598.0,103.6,Volkswagen,Vento Diesel Highline,1,0,1,0,0,1,0,0,0,1,0,0
6.0,2014.0,40000,17.3,1497.0,117.3,Honda,Mobilio V i VTEC,1,0,1,0,0,0,0,0,1,0,1,0
4.5,2015.0,120000,26.59,1248.0,74.0,Maruti,Swift Dzire VDI,1,0,1,0,0,1,0,0,0,0,1,0
7.9,2018.0,10000,18.6,1197.0,81.83,Hyundai,i20 1.2 Asta Option,1,0,1,0,0,0,0,0,1,0,1,0
3.95,2011.0,42000,15.0,1896.0,105.0,Volkswagen,Jetta 2.0 TDI Comfortline,1,0,1,0,0,1,0,0,0,1,0,0
9.52,2019.0,6000,23.0,1498.0,98.96,Ford,Ecosport 2015-2021 1.5 Diesel Titanium BSIV,1,0,1,0,0,1,0,0,0,0,1,0
6.4,2016.0,80000,19.87,1461.0,83.8,Renault,Duster 85PS Diesel RxL,1,0,1,0,0,1,0,0,0,0,1,0
1.25,2007.0,70000,13.9,1599.0,103.2,Hyundai,Verna Xi (Petrol),1,0,1,0,0,0,0,0,1,0,1,0
4.5,2014.0,65000,20.45,1461.0,83.8,Renault,Duster 85PS Diesel RxL,1,0,1,0,0,1,0,0,0,1,0,0
9.5,2018.0,4000,17.0,1591.0,121.3,Hyundai,Verna VTVT 1.6 SX Option,1,0,1,0,0,0,0,0,1,1,0,0
2.25,2012.0,64000,17.0,1405.0,70.0,Tata,Indigo LX,1,0,1,0,0,1,0,0,0,0,1,0
5.0,2015.0,65000,26.0,1498.0,98.6,Honda,City i DTEC SV,1,0,1,0,0,1,0,0,0,1,0,0
5.4,2017.0,26000,18.6,1197.0,81.83,Hyundai,i20 2015-2017 Sportz 1.2,1,0,1,0,0,0,0,0,1,1,0,0
4.58,2014.0,60000,28.4,1248.0,74.0,Maruti,Swift VDI,1,0,1,0,0,1,0,0,0,1,0,0
0.8,2007.0,100000,19.7,796.0,35.0,Maruti,Omni 8 Seater BSII,1,0,0,1,0,0,0,0,1,0,1,0
8.5,2017.0,36000,21.7,1498.0,98.96,Ford,Ecosport 2015-2021 1.5 Diesel Titanium Plus,1,0,1,0,0,1,0,0,0,1,0,0
3.5,2013.0,80000,14.0,2498.0,112.0,Mahindra,Xylo D4 BSIV,1,0,0,1,0,1,0,0,0,0,1,0
5.0,2015.0,60000,25.2,1248.0,74.0,Maruti,Swift VDI BSIV,1,0,1,0,0,1,0,0,0,0,1,0
1.29,2009.0,60000,19.0,998.0,67.1,Maruti,Zen Estilo LXI BS IV,1,0,1,0,0,0,0,0,1,1,0,0
4.0,2012.0,90000,12.2,1994.0,105.3,Chevrolet,Tavera Neo 3 10 Seats BSIV,1,0,0,1,0,1,0,0,0,0,1,0
19.0,2014.0,88720,16.55,1968.0,147.51,Audi,A4 2.0 TDI,0,0,1,0,0,1,0,0,0,1,0,0
2.0,2015.0,212000,19.0,1197.0,85.8,Maruti,Swift Dzire Tour LXI,1,0,1,0,0,0,0,0,1,0,1,0
3.0,2020.0,25000,23.01,999.0,67.0,Renault,KWID 1.0 RXT BSIV,1,0,1,0,0,0,0,0,1,0,1,0
2.2,2012.0,60000,18.9,998.0,67.1,Maruti,Wagon R LX BS IV,1,0,1,0,0,0,0,0,1,0,1,0
4.25,2012.0,65395,23.59,1364.0,67.04,Toyota,Etios Liva 1.4 GD,1,0,1,0,0,1,0,0,0,1,0,0
4.7,2018.0,20000,23.84,1199.0,84.0,Tata,Tiago 1.2 Revotron XZ,1,0,1,0,0,0,0,0,1,0,1,0
1.65,2010.0,45386,18.0,995.0,62.0,Chevrolet,Spark 1.0 LS,1,0,1,0,0,0,0,0,1,0,1,0
5.1,2019.0,15000,20.52,1197.0,81.8,Maruti,Wagon R VXI 1.2,1,0,1,0,0,0,0,0,1,0,1,0
4.5,2017.0,65000,22.95,1248.0,74.0,Tata,Zest Quadrajet 1.3 75PS XM,1,0,1,0,0,1,0,0,0,1,0,0
7.8,2019.0,5000,24.4,1498.0,98.63,Ford,Freestyle Titanium Diesel BSIV,1,0,1,0,0,1,0,0,0,0,1,0
5.3,2016.0,36889,20.73,1373.0,91.1,Maruti,Ciaz ZXi Plus,1,0,1,0,0,0,0,0,1,1,0,0
5.0,2015.0,160000,22.77,1498.0,98.59,Ford,Ecosport 2015-2021 1.5 TDCi Trend Plus BSIV,1,0,1,0,0,1,0,0,0,0,1,0
10.25,2012.0,84000,11.72,2199.0,194.3,Hyundai,Santa Fe 4x4 AT,0,0,1,0,0,1,0,0,0,1,0,0
4.5,2020.0,10000,20.52,1197.0,81.8,Maruti,Wagon R VXI 1.2,1,0,1,0,0,0,0,0,1,0,1,0
15.0,2017.0,100000,13.68,2393.0,147.8,Toyota,Innova Crysta 2016-2020 2.4 VX MT BSIV,1,0,1,0,0,1,0,0,0,0,1,0
3.5,2017.0,35780,27.28,1047.0,69.0,Tata,Tiago 1.05 Revotorq XM Option,1,0,1,0,0,1,0,0,0,1,0,0
1.6,2011.0,130890,18.9,998.0,67.1,Maruti,Wagon R VXI Minor,1,0,1,0,0,0,0,0,1,0,1,0
5.5,2016.0,120728,23.65,1248.0,88.5,Maruti,SX4 S Cross DDiS 200 Sigma,1,0,1,0,0,1,0,0,0,1,0,0
2.5,2012.0,50000,25.44,936.0,57.6,Chevrolet,Beat Diesel,1,0,1,0,0,1,0,0,0,0,1,0
3.8,2010.0,100380,15.6,1497.0,116.3,Honda,City V AT,0,0,1,0,0,0,0,0,1,1,0,0
2.85,2010.0,37000,19.0,998.0,66.1,Maruti,A Star Vxi,1,0,1,0,0,0,0,0,1,1,0,0
6.95,2016.0,50000,28.09,1248.0,88.5,Maruti,Ciaz RS ZDi Plus SHVS,1,0,1,0,0,1,0,0,0,0,1,0
3.75,2016.0,34500,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,0,1,0
3.4,2017.0,10000,23.95,998.0,67.1,Maruti,Alto K10 VXI Airbag,1,0,1,0,0,0,0,0,1,0,1,0
3.0,2017.0,30000,25.17,799.0,53.3,Renault,KWID RXT,1,0,1,0,0,0,0,0,1,0,1,0
2.15,2013.0,30000,21.1,814.0,55.2,Hyundai,EON Sportz,1,0,1,0,0,0,0,0,1,0,1,0
3.9,2018.0,38000,23.84,1199.0,84.0,Tata,Tiago 1.2 Revotron XT Option,1,0,1,0,0,0,0,0,1,0,1,0
0.75,2002.0,97000,15.5,1242.0,5.0,Fiat,Palio 1.2,1,0,1,0,0,0,0,0,1,0,1,0
1.5,2010.0,70000,13.45,1086.0,62.1,Hyundai,Santro Xing GLS LPG,1,0,1,0,0,0,0,1,0,0,1,0
1.11,2006.0,49256,21.79,998.0,67.05,Maruti,Wagon R LXI,1,0,1,0,0,0,0,0,1,1,0,0
1.25,2006.0,60000,14.0,1061.0,64.0,Maruti,Wagon R LXI BSIII,1,0,1,0,0,0,0,0,1,0,1,0
11.5,2016.0,79200,15.4,2179.0,120.0,Mahindra,Scorpio S10 AT 2WD,0,0,1,0,0,1,0,0,0,1,0,0
7.5,2017.0,35000,17.4,1497.0,117.3,Honda,City i-VTEC S,1,0,1,0,0,0,0,0,1,0,1,0
3.5,2015.0,61107,19.02,1198.0,67.05,Datsun,GO T,1,0,1,0,0,0,0,0,1,1,0,0
1.39,2012.0,29500,18.0,995.0,62.0,Chevrolet,Spark 1.0 LS,1,0,1,0,0,0,0,0,1,1,0,0
4.8,2015.0,95000,25.2,1248.0,74.0,Maruti,Swift ZDI BSIV,1,0,1,0,0,1,0,0,0,0,1,0
5.95,2014.0,92000,10.5,2609.0,120.0,Mahindra,Scorpio 2.6 CRDe SLE,1,0,1,0,0,1,0,0,0,1,0,0
5.75,2015.0,49000,19.01,1461.0,108.5,Nissan,Terrano XV 110 PS Limited Edition,1,0,1,0,0,1,0,0,0,1,0,0
1.75,2009.0,50000,19.7,796.0,46.3,Maruti,Alto LXi,1,0,1,0,0,0,0,0,1,0,1,0
4.75,2016.0,65000,18.9,1197.0,82.0,Hyundai,Grand i10 Asta Option,1,0,1,0,0,0,0,0,1,1,0,0
2.8,2012.0,60000,21.5,1248.0,88.8,Maruti,SX4 VDI,1,0,1,0,0,1,0,0,0,0,1,0
3.75,2012.0,48000,19.64,1461.0,108.45,Renault,Duster 110PS Diesel RxZ Plus,1,0,1,0,0,1,0,0,0,1,0,0
3.9,2012.0,40000,22.9,1248.0,74.0,Maruti,Swift VDI,1,0,1,0,0,1,0,0,0,0,1,0
5.75,2019.0,11800,19.83,1198.0,67.0,Datsun,GO Plus T Option Petrol,1,0,1,0,0,0,0,0,1,0,1,0
6.75,2017.0,57537,25.4,1186.0,73.97,Hyundai,Xcent 1.2 CRDi SX,1,0,1,0,0,1,0,0,0,1,0,0
3.5,2012.0,80000,21.64,1461.0,84.8,Nissan,Sunny Diesel XL,1,0,1,0,0,1,0,0,0,0,1,0
5.99,2018.0,25000,20.3,1199.0,84.0,Tata,Tigor 1.2 Revotron XZ,1,0,1,0,0,0,0,0,1,0,1,0
4.25,2015.0,72000,25.8,1498.0,98.6,Honda,Amaze S i-Dtech,1,0,1,0,0,1,0,0,0,1,0,0
2.9,2014.0,21980,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,0,1,0
1.5,2010.0,15500,18.6,1199.0,79.4,Chevrolet,Beat LS,1,0,1,0,0,0,0,0,1,0,1,0
1.8,2011.0,120000,23.08,1461.0,63.1,Nissan,Micra Diesel XV Premium,1,0,1,0,0,1,0,0,0,0,1,0
7.7,2016.0,60000,21.38,1396.0,88.7,Hyundai,Creta 1.4 CRDi S Plus,1,0,1,0,0,1,0,0,0,1,0,0
5.35,2015.0,53000,26.0,1498.0,98.6,Honda,City i DTec VX Option,1,0,1,0,0,1,0,0,0,1,0,0
1.5,2009.0,30000,19.7,796.0,46.3,Maruti,Alto LXi BSIII,1,0,1,0,0,0,0,0,1,0,1,0
3.25,2018.0,5000,24.7,796.0,47.3,Maruti,Alto 800 VXI,1,0,1,0,0,0,0,0,1,0,1,0
13.99,2011.0,69000,14.16,1968.0,174.3,Audi,Q5 2.0 TDI,0,0,1,0,0,1,0,0,0,1,0,0
8.5,2012.0,65000,15.06,1995.0,177.0,BMW,X1 sDrive 20d Exclusive,0,0,1,0,0,1,0,0,0,1,0,0
2.5,2010.0,80875,18.9,998.0,67.1,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,1,0,0
2.7,2015.0,60000,19.4,1198.0,86.8,Honda,Brio S MT,1,0,1,0,0,0,0,0,1,0,1,0
8.0,2017.0,35000,23.0,1498.0,98.96,Ford,Ecosport 2015-2021 1.5 Diesel Titanium BSIV,1,0,1,0,0,1,0,0,0,0,1,0
4.5,2014.0,85392,28.4,1248.0,74.0,Maruti,Swift VDI,1,0,1,0,0,1,0,0,0,1,0,0
9.8,2019.0,45000,25.47,1248.0,88.5,Maruti,Ertiga VDI,1,0,1,0,0,1,0,0,0,0,1,0
3.2,2014.0,110000,16.9,1197.0,82.0,Hyundai,Xcent 1.2 Kappa AT SX Option,0,0,1,0,0,0,0,0,1,0,1,0
2.1,2006.0,25000,13.4,1794.0,125.0,Toyota,Corolla H1,1,0,1,0,0,0,0,0,1,0,1,0
4.11,2014.0,54000,18.6,1197.0,85.8,Maruti,Swift ZXI,1,0,1,0,0,0,0,0,1,0,1,0
6.5,2015.0,90000,20.77,1248.0,88.76,Maruti,Ertiga VDI,1,0,1,0,0,1,0,0,0,0,1,0
9.5,2019.0,10000,18.27,998.0,118.35,Hyundai,Venue SX Turbo BSIV,1,0,1,0,0,0,0,0,1,0,1,0
3.7,2016.0,47000,19.81,1086.0,68.05,Hyundai,i10 Magna 1.1L,1,0,1,0,0,0,0,0,1,0,1,0
0.95,2000.0,120000,18.9,998.0,67.1,Maruti,Wagon R LXI,1,0,1,0,0,0,0,0,1,0,1,0
2.0,2008.0,30000,15.5,1586.0,103.3,Maruti,SX4 Celebration Petrol,1,0,1,0,0,0,0,0,1,0,1,0
13.0,2017.0,78000,17.6,2179.0,153.86,Tata,Hexa XT,1,0,1,0,0,1,0,0,0,0,1,0
1.5,2012.0,70000,25.0,1396.0,69.0,Tata,Indica eLX,1,0,1,0,0,1,0,0,0,0,1,0
6.5,2018.0,28779,21.66,1498.0,108.62,Volkswagen,Ameo 1.5 TDI Highline,1,0,1,0,0,1,0,0,0,1,0,0
5.98,2019.0,15000,18.9,1197.0,81.86,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,1,0,1,0,0,0,0,0,1,0,1,0
7.3,2020.0,3800,19.05,1199.0,84.82,Tata,Altroz XM,1,0,1,0,0,0,0,0,1,0,1,0
8.75,2018.0,10000,20.73,1373.0,91.1,Maruti,Ciaz 1.4 Alpha,1,0,1,0,0,0,0,0,1,0,1,0
6.7,2019.0,2000,19.5,1199.0,88.76,Honda,Amaze S Petrol BSIV,1,0,1,0,0,0,0,0,1,0,1,0
18.5,2015.0,26800,15.17,1968.0,181.0,Audi,Q3 35 TDI Quattro Premium Plus,0,0,1,0,0,1,0,0,0,1,0,0
1.15,2006.0,50000,17.0,1086.0,5.0,Hyundai,Santro Xing XL eRLX Euro III,1,0,1,0,0,0,0,0,1,1,0,0
3.3,2019.0,20000,23.95,998.0,67.05,Maruti,Alto K10 VXI,1,0,1,0,0,0,0,0,1,0,1,0
6.1,2019.0,5000,21.4,1197.0,83.1,Maruti,Baleno Delta 1.2,1,0,1,0,0,0,0,0,1,0,1,0
6.8,2017.0,50907,26.59,1248.0,74.0,Maruti,Swift Dzire AMT ZDI,0,0,1,0,0,1,0,0,0,1,0,0
5.85,2017.0,38000,26.59,1248.0,74.0,Maruti,Swift Dzire LDI,1,0,1,0,0,1,0,0,0,1,0,0
3.3,2014.0,67000,25.8,1498.0,98.6,Honda,Amaze E i-Dtech,1,0,1,0,0,1,0,0,0,1,0,0
9.5,2019.0,9000,23.9,1582.0,126.2,Hyundai,Verna 1.6 CRDi SX,1,0,1,0,0,1,0,0,0,1,0,0
3.5,2015.0,25000,18.0,1198.0,86.7,Honda,Amaze E i-Vtech,1,0,1,0,0,0,0,0,1,0,1,0
6.5,2018.0,54000,25.8,1498.0,98.6,Honda,Amaze SX i-DTEC,1,0,1,0,0,1,0,0,0,1,0,0
6.75,2017.0,127991,25.5,1498.0,98.6,Honda,WR-V i-DTEC S,1,0,1,0,0,1,0,0,0,1,0,0
5.0,2016.0,53215,22.95,1248.0,74.0,Tata,Zest Quadrajet 1.3 75PS XM,1,0,1,0,0,1,0,0,0,0,1,0
12.0,2012.0,48964,18.48,17.0,5.0,BMW,5 Series 520d Sedan,0,0,1,0,0,1,0,0,0,1,0,0
5.3,2014.0,26000,16.02,1373.0,93.7,Maruti,Ertiga VXI,1,0,1,0,0,0,0,0,1,1,0,0
4.85,2015.0,288486,24.2,1498.0,98.6,Honda,Mobilio S i DTEC,1,0,1,0,0,1,0,0,0,0,1,0
3.4,2008.0,65123,17.8,1248.0,75.0,Maruti,Swift Ldi BSIII,1,0,1,0,0,1,0,0,0,1,0,0
9.0,2016.0,112000,15.4,2179.0,120.0,Mahindra,Scorpio S6 Plus 7 Seater,1,0,1,0,0,1,0,0,0,1,0,0
3.7,2017.0,50000,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,0,1,0
2.1,2012.0,61043,19.7,796.0,46.3,Maruti,Alto LXi,1,0,1,0,0,0,0,0,1,1,0,0
4.36,2017.0,20000,18.9,1197.0,81.86,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,1,0,1,0,0,0,0,0,1,1,0,0
8.0,2017.0,55000,24.3,1248.0,88.5,Maruti,Vitara Brezza ZDi,1,0,1,0,0,1,0,0,0,0,1,0
5.0,2015.0,120000,24.2,1498.0,98.6,Honda,Mobilio V i DTEC,1,0,1,0,0,1,0,0,0,0,1,0
6.75,2014.0,72372,20.77,1248.0,88.8,Maruti,Ertiga ZDI,1,0,1,0,0,1,0,0,0,1,0,0
5.89,2015.0,38200,17.4,1497.0,117.3,Honda,City i VTEC V,1,0,1,0,0,0,0,0,1,1,0,0
6.25,2017.0,70000,21.4,1197.0,83.1,Maruti,Baleno Zeta 1.2,1,0,1,0,0,0,0,0,1,0,1,0
6.5,2019.0,10000,20.7,1197.0,81.86,Hyundai,Grand i10 Nios AMT Sportz,0,0,1,0,0,0,0,0,1,0,1,0
2.35,2013.0,35200,21.1,814.0,55.2,Hyundai,EON Magna Plus,1,0,1,0,0,0,0,0,1,1,0,0
6.0,2016.0,120000,24.3,1248.0,88.5,Maruti,Vitara Brezza ZDi Plus Dual Tone,1,0,1,0,0,1,0,0,0,0,1,0
5.7,2017.0,76500,20.14,1498.0,88.0,Volkswagen,Polo 1.5 TDI Comfortline,1,0,1,0,0,1,0,0,0,1,0,0
2.25,2011.0,32153,20.0,1399.0,68.0,Ford,Figo Diesel ZXI,1,0,1,0,0,1,0,0,0,1,0,0
1.8,2011.0,123000,20.0,1399.0,68.0,Ford,Figo Diesel LXI,1,0,1,0,0,1,0,0,0,0,1,0
3.0,2016.0,5000,21.1,814.0,55.2,Hyundai,EON Era Plus,1,0,1,0,0,0,0,0,1,0,1,0
4.3,2013.0,40000,13.14,1798.0,160.0,Skoda,Superb 1.8 TSI MT,1,0,1,0,0,0,0,0,1,0,1,0
2.0,2012.0,100000,16.1,1405.0,70.0,Tata,Indigo LX,1,0,1,0,0,1,0,0,0,0,1,0
1.4,2013.0,71000,15.64,1193.0,64.1,Tata,Indigo eGLS BS IV,1,0,1,0,0,0,0,0,1,1,0,0
16.0,2019.0,16320,17.0,1956.0,167.67,Tata,Harrier XZ,1,0,1,0,0,1,0,0,0,1,0,0
2.0,2010.0,120000,11.57,2179.0,138.1,Tata,Safari 2005-2017 DICOR 2.2 EX 4x2,1,0,1,0,0,1,0,0,0,0,1,0
11.5,2015.0,79000,16.0,1997.0,140.0,Mahindra,XUV500 W10 1.99 mHawk,1,0,1,0,0,1,0,0,0,1,0,0
0.78,2006.0,70000,14.0,1061.0,64.0,Maruti,Wagon R LXI BSIII,1,0,1,0,0,0,0,0,1,0,1,0
3.8,2015.0,25000,20.4,1197.0,81.8,Maruti,Swift VXI Optional,1,0,1,0,0,0,0,0,1,0,1,0
6.0,2011.0,23000,15.4,2179.0,120.0,Mahindra,Scorpio VLX SE BSIV,1,0,0,1,0,1,0,0,0,0,1,0
4.75,2017.0,35000,18.16,1196.0,86.8,Ford,Aspire 1.2 Ti-VCT Trend,1,0,1,0,0,0,0,0,1,0,1,0
5.0,2014.0,60000,17.4,1497.0,117.3,Honda,City i VTEC S,1,0,1,0,0,0,0,0,1,0,1,0
2.99,2013.0,16000,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,1,0,0
2.7,2016.0,35000,20.3,998.0,68.05,Hyundai,EON 1.0 Era Plus,1,0,1,0,0,0,0,0,1,0,1,0
